"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-0.359,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-0.3492,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,-0.3423,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.3624,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.3647,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.3639,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.3657,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.3625,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.3618,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.3636,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.359,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.380833,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.8983333,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.31,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.01936667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.2636917,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.32905,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,1.323333,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.9933333,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,1.64,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,1.566667,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.436667,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.01,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.8366666,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.31,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.04603333,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-0.006533334,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.0278,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.08916666,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.1860667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.2581,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.2981,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.3125,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.3278,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-0.3299667,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.3296333,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.3288,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.3283,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.3252333,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,1.66,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,1.2,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,1.11,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.58,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.99,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,1.41,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,1.64,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,1.64,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,1.64,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,1.64,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,1.57,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,1.49,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,1.47,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,1.42,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,1.42,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,1.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.86,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.86,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.86,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.86,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.79,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.31,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.31,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.0627,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.0482,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.0272,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.0047,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-0.0104,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,-0.0139,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-0.0187,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-0.0277,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-0.037,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-0.0536,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-0.0876,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-0.1263,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-0.1461,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.1836,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-0.2285,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-0.2492,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-0.2572,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-0.2679,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-0.2945,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-0.2982,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,-0.3016,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,-0.309,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-0.3127,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,-0.3158,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.3255,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-0.3286,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,-0.3293,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-0.3304,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-0.3295,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-0.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-0.3304,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,-0.3291,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-0.3294,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-0.3295,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-0.329,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,-0.3279,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.3285,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.3285,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.3279,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.3285,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.3252,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.322,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.3207,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.319,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","A","Annual","2015","2015","PC","Percentage","0","Units",,,10.0575,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","A","Annual","2016","2016","PC","Percentage","0","Units",,,8.905,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.083333,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.3925,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","A","Annual","2017","2017","PC","Percentage","0","Units",,,4.455,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.211165,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.657708,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.839154,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,10.14333,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,10.02667,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,10.01333,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,10.04667,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,9.45,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,8.83,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,8.83,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.51,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,8.51,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,4.263333,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,4.27,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,4.153333,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,3.646667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,3.456667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,3.346667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,3.336667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.436667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.98,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,5.206666,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,5.196667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,5.416667,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,5.273334,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,4.35581,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,3.506667,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.834903,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,2.147282,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.567167,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.504958,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.640885,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.91782,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.916201,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.75375,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,5.14,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.546667,,
